@relation winequality-white-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2

@attribute volatileacidity numeric
@attribute chlorides numeric
@attribute freesulfurdioxide numeric
@attribute totalsulfurdioxide numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.176471,0.059347,0.160279,0.396752,0.057837,0.645161,6
0.215686,0.083086,0.006969,0.044084,0.09119,0.758065,6
0.098039,0.089021,0.094077,0.24594,0.146135,0.467742,7
0.098039,0.089021,0.094077,0.241299,0.133989,0.467742,7
0.107843,0.074184,0.052265,0.218097,0.114517,0.548387,7
0.078431,0.080119,0.250871,0.406032,0.074224,0.483871,6
0.186275,0.068249,0.195122,0.392111,0.047233,0.741935,7
0.284314,0.074184,0.149826,0.331787,0.096202,0.580645,7
0.117647,0.086053,0.094077,0.280742,0.15134,0.403226,7
0.196078,0.083086,0.139373,0.25522,0.032581,0.725806,6
0.264706,0.074184,0.10453,0.236659,0.044534,0.66129,8
0.166667,0.077151,0.114983,0.345708,0.071525,0.532258,6
0.235294,0.047478,0.055749,0.238979,0.017544,0.854839,7
0.098039,0.074184,0.083624,0.236659,0.069983,0.483871,6
0.215686,0.083086,0.132404,0.341067,0.049547,0.66129,6
0.215686,0.062315,0.181185,0.38051,0.030654,0.806452,7
0.117647,0.133531,0.167247,0.491879,0.237131,0.129032,6
0.166667,0.154303,0.099303,0.484919,0.130519,0.241935,5
0.137255,0.059347,0.097561,0.222738,0.095431,0.612903,6
0.166667,0.050445,0.094077,0.194896,0.062464,0.677419,6
0.04902,0.097923,0.118467,0.222738,0.167727,0.435484,6
0.362745,0.091988,0.034843,0.134571,0.202236,0.483871,6
0.235294,0.032641,0.041812,0.220418,0.125506,0.548387,6
0.254902,0.077151,0.191638,0.292343,0.058801,0.645161,6
0.137255,0.083086,0.108014,0.259861,0.089647,0.629032,8
0.235294,0.059347,0.003484,0.085847,0.140351,0.612903,6
0.186275,0.109792,0.013937,0.183295,0.144014,0.419355,4
0.137255,0.106825,0.233449,0.331787,0.090033,0.483871,7
0.137255,0.04451,0.052265,0.2529,0.143628,0.403226,6
0.235294,0.077151,0.146341,0.327146,0.167149,0.387097,5
0.098039,0.121662,0.066202,0.299304,0.160979,0.403226,6
0.382353,0.04451,0.069686,0.308585,0.155581,0.645161,8
0.107843,0.097923,0.108014,0.266821,0.180258,0.193548,6
0.058824,0.080119,0.045296,0.192575,0.106613,0.467742,5
0.156863,0.106825,0.167247,0.408353,0.167149,0.241935,6
0.166667,0.097923,0.118467,0.341067,0.172161,0.225806,6
0.156863,0.050445,0.101045,0.176334,0.058415,0.532258,7
0.205882,0.133531,0.083624,0.417633,0.14999,0.387097,5
0.245098,0.083086,0.191638,0.37355,0.226142,0.225806,6
0.147059,0.053412,0.142857,0.220418,0.066127,0.532258,6
0.186275,0.103858,0.198606,0.433875,0.206478,0.129032,6
0.117647,0.106825,0.195122,0.280742,0.155774,0.451613,5
0.245098,0.083086,0.195122,0.38051,0.225757,0.225806,6
0.186275,0.103858,0.045296,0.313225,0.184114,0.370968,6
0.039216,0.074184,0.066202,0.208817,0.11818,0.306452,6
0.156863,0.053412,0.125436,0.238979,0.072296,0.709677,6
0.098039,0.094955,0.139373,0.366589,0.071139,0.629032,5
0.088235,0.041543,0.108014,0.285383,0.068633,0.596774,6
0.117647,0.10089,0.264808,0.385151,0.142472,0.387097,7
0.088235,0.097923,0.083624,0.215777,0.138037,0.241935,5
0.068627,0.080119,0.017422,0.148492,0.08502,0.629032,6
0.166667,0.04451,0.118467,0.24826,0.043185,0.725806,6
0.196078,0.020772,0.013937,0.106729,0.03181,0.870968,5
0.186275,0.050445,0.087108,0.243619,0.089262,0.758065,5
0.166667,0.106825,0.181185,0.461717,0.165992,0.177419,5
0.107843,0.050445,0.073171,0.113689,0.09119,0.403226,6
0.166667,0.109792,0.195122,0.387471,0.143243,0.387097,5
0.196078,0.062315,0.097561,0.234339,0.087334,0.725806,8
0.068627,0.106825,0.181185,0.257541,0.200308,0.290323,6
0.196078,0.071217,0.094077,0.308585,0.095238,0.435484,4
0.098039,0.071217,0.090592,0.236659,0.04839,0.709677,6
0.441176,0.059347,0.013937,0.155452,0.078465,0.725806,8
0.27451,0.05638,0.062718,0.169374,0.108541,0.66129,7
0.166667,0.094955,0.324042,0.357309,0.09119,0.532258,6
0.156863,0.089021,0.160279,0.262181,0.065741,0.645161,5
0.166667,0.097923,0.094077,0.306265,0.160979,0.387097,5
0.068627,0.097923,0.073171,0.180974,0.050318,0.677419,7
0.196078,0.089021,0.076655,0.24594,0.136688,0.096774,5
0.196078,0.05638,0.114983,0.190255,0.059958,0.66129,5
0.264706,0.068249,0.02439,0.269142,0.104492,0.645161,5
0.264706,0.059347,0.027875,0.215777,0.0615,0.629032,6
0.22549,0.04451,0.090592,0.197216,0.037594,0.919355,7
0.088235,0.062315,0.108014,0.160093,0.083864,0.532258,6
0.147059,0.080119,0.076655,0.183295,0.154039,0.403226,6
0.117647,0.094955,0.125436,0.445476,0.152111,0.33871,3
0.284314,0.04451,0.034843,0.155452,0.03181,0.693548,6
0.27451,0.065282,0.062718,0.185615,0.047233,0.645161,7
0.196078,0.091988,0.205575,0.403712,0.169848,0.241935,6
0.186275,0.10089,0.090592,0.331787,0.080586,0.548387,6
0.166667,0.106825,0.132404,0.2529,0.068055,0.629032,7
0.156863,0.068249,0.003484,0.020882,0.126663,0.322581,6
0.04902,0.074184,0.059233,0.215777,0.079044,0.532258,7
0.245098,0.038576,0.146341,0.278422,0.098323,0.483871,7
0.254902,0.071217,0.111498,0.236659,0.041064,0.677419,7
0.058824,0.05638,0.191638,0.266821,0.089647,0.435484,7
0.176471,0.086053,0.080139,0.174014,0.139001,0.467742,6
0.205882,0.091988,0.055749,0.241299,0.126277,0.354839,6
0.127451,0.11276,0.062718,0.280742,0.090033,0.5,5
0.176471,0.106825,0.083624,0.348028,0.080008,0.516129,6
0.166667,0.11276,0.101045,0.37123,0.104299,0.419355,6
0.264706,0.11276,0.108014,0.329466,0.192404,0.370968,5
0.215686,0.133531,0.101045,0.450116,0.154617,0.387097,4
0.156863,0.071217,0.059233,0.236659,0.064392,0.629032,6
0.147059,0.080119,0.135889,0.206497,0.055716,0.629032,7
0.147059,0.10089,0.076655,0.278422,0.114517,0.387097,5
0.156863,0.127596,0.069686,0.271462,0.226913,0.193548,6
0.088235,0.091988,0.121951,0.25058,0.090804,0.532258,6
0.127451,0.074184,0.114983,0.185615,0.080779,0.483871,7
0.196078,0.065282,0.156794,0.320186,0.024099,0.790323,7
0.107843,0.053412,0.003484,0.027842,0.049933,0.451613,5
0.166667,0.118694,0.1777,0.457077,0.168691,0.177419,6
0.098039,0.062315,0.101045,0.218097,0.034895,0.790323,6
0.098039,0.083086,0.027875,0.178654,0.085791,0.677419,5
0.147059,0.127596,0.135889,0.327146,0.158666,0.370968,5
0.088235,0.148368,0.156794,0.276102,0.117794,0.483871,7
0.215686,0.10089,0.027875,0.206497,0.112782,0.483871,5
0.156863,0.089021,0.101045,0.211137,0.07461,0.596774,6
0.127451,0.089021,0.121951,0.262181,0.050318,0.645161,6
0.245098,0.11276,0.097561,0.322506,0.048776,0.758065,6
0.264706,0.154303,0.198606,0.438515,0.232697,0.129032,5
0.166667,0.074184,0.125436,0.259861,0.057259,0.774194,6
0.078431,0.10089,0.149826,0.243619,0.094274,0.516129,6
0.303922,0.142433,0.170732,0.491879,0.21978,0.145161,6
0.107843,0.091988,0.174216,0.218097,0.060729,0.516129,5
0.166667,0.124629,0.139373,0.292343,0.067284,0.5,6
0.137255,0.097923,0.111498,0.24594,0.112204,0.451613,6
0.107843,0.106825,0.108014,0.271462,0.182572,0.209677,6
0.245098,0.086053,0.02439,0.058005,0.076923,0.758065,7
0.088235,0.106825,0.114983,0.303944,0.063428,0.645161,6
0.107843,0.091988,0.174216,0.218097,0.060729,0.516129,5
0.147059,0.089021,0.121951,0.280742,0.238095,0.129032,6
0.235294,0.086053,0.149826,0.336427,0.165221,0.387097,6
0.303922,0.053412,0.034843,0.183295,0.069211,0.967742,6
0.166667,0.077151,0.170732,0.661253,0.059186,0.822581,6
0.205882,0.059347,0.097561,0.183295,0.054559,0.693548,6
0.313725,0.062315,0.132404,0.232019,0.070175,0.741935,6
0.303922,0.032641,0.125436,0.287703,0.096588,0.645161,7
0.088235,0.071217,0.090592,0.266821,0.187584,0.241935,5
0.27451,0.029674,0.12892,0.243619,0.062657,0.758065,7
0.107843,0.097923,0.097561,0.280742,0.143628,0.403226,6
0.254902,0.041543,0.013937,0.164733,0.02969,0.790323,6
0.215686,0.04451,0.062718,0.438515,0.098516,0.629032,6
0.588235,0.083086,0.10453,0.264501,0.059958,0.645161,6
0.254902,0.065282,0.139373,0.287703,0.070368,0.725806,6
0.196078,0.074184,0.118467,0.2529,0.083478,0.66129,7
0.107843,0.029674,0.069686,0.169374,0.048197,0.725806,6
0.078431,0.10089,0.090592,0.241299,0.12512,0.306452,6
0.088235,0.080119,0.212544,0.320186,0.080008,0.435484,6
0.117647,0.115727,0.076655,0.180974,0.064199,0.645161,6
0.245098,0.097923,0.111498,0.24826,0.079429,0.677419,8
0.245098,0.080119,0.12892,0.266821,0.079429,0.709677,8
0.27451,0.086053,0.121951,0.269142,0.086563,0.709677,8
0.127451,0.089021,0.184669,0.303944,0.169462,0.370968,6
0.323529,0.121662,0.146341,0.336427,0.115481,0.403226,5
0.068627,0.124629,0.073171,0.206497,0.137073,0.241935,6
0.117647,0.109792,0.101045,0.225058,0.093117,0.403226,4
0.156863,0.053412,0.101045,0.187935,0.04145,0.693548,6
0.078431,0.047478,0.125436,0.227378,0.11471,0.629032,6
0.039216,0.086053,0.073171,0.283063,0.087334,0.290323,5
0.019608,0.091988,0.052265,0.155452,0.053403,0.548387,7
0.127451,0.094955,0.163763,0.24594,0.107384,0.483871,6
0.215686,0.109792,0.027875,0.141531,0.127627,0.451613,4
0.098039,0.053412,0.139373,0.269142,0.043956,0.774194,7
0.088235,0.136499,0.139373,0.264501,0.117023,0.483871,8
0.107843,0.077151,0.139373,0.322506,0.093503,0.354839,5
0.196078,0.050445,0.101045,0.243619,0.046462,0.725806,7
0.156863,0.083086,0.163763,0.317865,0.076923,0.580645,6
0.078431,0.080119,0.017422,0.185615,0.077116,0.483871,5
0.127451,0.083086,0.118467,0.264501,0.117602,0.467742,6
0.137255,0.103858,0.114983,0.273782,0.118566,0.483871,7
0.254902,0.053412,0.156794,0.271462,0.079622,0.725806,6
0.127451,0.068249,0.132404,0.259861,0.096973,0.645161,7
0.22549,0.065282,0.15331,0.315545,0.049933,0.709677,7
0.333333,0.038576,0.111498,0.204176,0.039329,0.774194,7
0.196078,0.077151,0.111498,0.389791,0.189127,0.177419,5
0.362745,0.071217,0.090592,0.341067,0.074995,0.709677,7
0.205882,0.065282,0.069686,0.206497,0.080779,0.790323,7
0.127451,0.106825,0.076655,0.271462,0.100829,0.467742,6
0.166667,0.106825,0.12892,0.359629,0.133218,0.451613,5
0.127451,0.091988,0.188153,0.308585,0.186428,0.419355,5
0.245098,0.130564,0.094077,0.225058,0.144014,0.16129,5
0.215686,0.10089,0.174216,0.336427,0.142857,0.645161,6
0.156863,0.094955,0.073171,0.283063,0.062078,0.612903,5
0.098039,0.094955,0.226481,0.345708,0.107769,0.419355,6
0.25,0.071217,0.052265,0.150812,0.056102,0.693548,6
0.04902,0.103858,0.160279,0.236659,0.080201,0.5,5
0.205882,0.394659,0.020906,0.236659,0.107769,0.306452,4
0.264706,0.080119,0.121951,0.192575,0.043763,0.774194,7
0.156863,0.074184,0.020906,0.150812,0.130133,0.790323,6
0.078431,0.083086,0.135889,0.24594,0.053788,0.645161,6
0.068627,0.106825,0.191638,0.329466,0.080779,0.516129,6
0.245098,0.094955,0.114983,0.178654,0.039522,0.854839,7
0.117647,0.109792,0.125436,0.269142,0.108926,0.306452,6
0.186275,0.136499,0.174216,0.424594,0.168691,0.241935,6
0.186275,0.133531,0.195122,0.443155,0.162907,0.225806,6
0.117647,0.11276,0.139373,0.25522,0.086177,0.483871,7
0.04902,0.139466,0.202091,0.327146,0.161365,0.225806,6
0.127451,0.086053,0.087108,0.227378,0.095431,0.564516,6
0.22549,0.086053,0.013937,0.162413,0.135146,0.725806,5
0.117647,0.077151,0.066202,0.194896,0.125892,0.629032,6
0.166667,0.133531,0.069686,0.306265,0.120879,0.387097,6
0.137255,0.077151,0.146341,0.306265,0.079429,0.725806,6
0.147059,0.089021,0.142857,0.320186,0.097359,0.483871,7
0.186275,0.148368,0.121951,0.24594,0.118951,0.290323,5
0.254902,0.074184,0.094077,0.208817,0.061693,0.693548,7
0.078431,0.080119,0.094077,0.241299,0.071139,0.483871,6
0.215686,0.080119,0.059233,0.241299,0.030846,0.741935,7
0.205882,0.080119,0.139373,0.232019,0.078658,0.580645,6
0.127451,0.032641,0.062718,0.178654,0.083864,0.870968,7
0.137255,0.074184,0.12892,0.24826,0.10295,0.564516,6
0.186275,0.083086,0.15331,0.301624,0.07808,0.580645,6
0.166667,0.089021,0.135889,0.320186,0.096202,0.5,7
0.04902,0.10089,0.174216,0.283063,0.086948,0.532258,6
0.156863,0.10089,0.216028,0.38051,0.177559,0.306452,6
0.176471,0.047478,0.101045,0.222738,0.071525,0.741935,8
0.215686,0.059347,0.121951,0.211137,0.065356,0.612903,8
0.294118,0.097923,0.181185,0.445476,0.08984,0.548387,5
0.107843,0.106825,0.12892,0.426914,0.221515,0.193548,6
0.235294,0.062315,0.076655,0.213457,0.040871,0.806452,5
0.107843,0.11276,0.10453,0.426914,0.251205,0.209677,7
0.176471,0.062315,0.118467,0.192575,0.060729,0.741935,8
0.156863,0.077151,0.202091,0.552204,0.124735,0.258065,6
0.132353,0.094955,0.216028,0.343387,0.188356,0,3
0.156863,0.062315,0.111498,0.222738,0.134182,0.612903,6
0.147059,0.10089,0.12892,0.336427,0.099287,0.354839,6
0.245098,0.124629,0.083624,0.271462,0.074417,0.758065,6
0.294118,0.154303,0.139373,0.475638,0.202236,0.225806,5
0.068627,0.103858,0.066202,0.24594,0.087719,0.354839,5
0.235294,0.103858,0.087108,0.190255,0.09119,0.645161,7
0.137255,0.106825,0.094077,0.211137,0.081743,0.532258,7
0.147059,0.086053,0.132404,0.2529,0.069983,0.612903,7
0.137255,0.089021,0.132404,0.278422,0.092925,0.467742,5
0.392157,0.10089,0.10453,0.208817,0.099287,0.290323,4
0.147059,0.151335,0.094077,0.336427,0.083092,0.677419,8
0.078431,0.142433,0.066202,0.269142,0.07326,0.5,7
0.078431,0.166172,0.073171,0.303944,0.08155,0.548387,6
0.235294,0.124629,0.062718,0.273782,0.048776,0.774194,6
0.039216,0.089021,0.142857,0.269142,0.099865,0.33871,7
0.117647,0.519288,0.114983,0.36891,0.132061,0.225806,6
0.254902,0.077151,0.125436,0.218097,0.084249,0.677419,6
0.127451,0.109792,0.132404,0.259861,0.080779,0.467742,7
0.147059,0.11276,0.132404,0.262181,0.080008,0.467742,7
0.196078,0.103858,0.202091,0.433875,0.164064,0.225806,5
0.166667,0.10089,0.027875,0.164733,0.080393,0.548387,5
0.039216,0.103858,0.066202,0.148492,0.035666,0.790323,8
0.196078,0.109792,0.198606,0.429234,0.163293,0.225806,5
0.088235,0.091988,0.094077,0.174014,0.048197,0.645161,7
0.166667,0.10089,0.059233,0.241299,0.120879,0.33871,6
0.166667,0.11276,0.181185,0.406032,0.165992,0.193548,5
0.156863,0.089021,0.142857,0.232019,0.066512,0.612903,6
0.235294,0.059347,0.101045,0.222738,0.083864,0.693548,7
0.156863,0.068249,0.083624,0.190255,0.088876,0.693548,6
0.137255,0.068249,0.118467,0.194896,0.05803,0.887097,7
0.235294,0.071217,0.135889,0.308585,0.038751,0.774194,7
0.107843,0.038576,0.108014,0.201856,0.036823,0.774194,7
0.264706,0.089021,0.059233,0.266821,0.15963,0.419355,6
0.372549,0.089021,0.114983,0.201856,0.080586,0.709677,7
0.215686,0.115727,0.108014,0.308585,0.047233,0.790323,7
0.107843,0.11276,0.226481,0.331787,0.086563,0.5,7
0.156863,0.068249,0.118467,0.199536,0.034317,0.790323,7
0.063725,0.097923,0.041812,0.12761,0.05803,0.612903,7
0.348039,0.145401,0.222997,0.542923,0.21631,0.177419,6
0.098039,0.080119,0.059233,0.150812,0.027376,0.758065,7
0.098039,0.080119,0.101045,0.201856,0.044534,0.645161,6
0.235294,0.10089,0.10453,0.222738,0.106998,0.516129,6
0.078431,0.097923,0.083624,0.222738,0.04839,0.709677,7
0.127451,0.11276,0.160279,0.322506,0.088105,0.387097,5
0.205882,0.121662,0.094077,0.266821,0.186813,0.387097,5
0.176471,0.091988,0.045296,0.164733,0.042992,0.758065,6
0.176471,0.089021,0.097561,0.222738,0.054752,0.725806,7
0.088235,0.083086,0.045296,0.218097,0.074995,0.645161,6
0.088235,0.11276,0.038328,0.25058,0.08502,0.580645,6
0.166667,0.077151,0.139373,0.271462,0.06497,0.741935,7
0.088235,0.097923,0.209059,0.392111,0.095045,0.354839,5
0.088235,0.080119,0.031359,0.141531,0.09466,0.387097,7
0.156863,0.086053,0.055749,0.262181,0.067284,0.564516,5
0.127451,0.118694,0.118467,0.238979,0.07326,0.483871,6
0.147059,0.115727,0.149826,0.387471,0.146713,0.33871,6
0.147059,0.109792,0.156794,0.348028,0.142857,0.403226,6
0.137255,0.148368,0.094077,0.329466,0.08984,0.66129,7
0.083333,0.11276,0.139373,0.317865,0.121265,0.306452,6
0.338235,0.074184,0.073171,0.180974,0.071525,0.548387,6
0.294118,0.115727,0.174216,0.417633,0.206863,0.241935,6
0.186275,0.109792,0.013937,0.074246,0.183921,0.467742,6
0.088235,0.121662,0.073171,0.206497,0.137073,0.241935,6
0.215686,0.115727,0.059233,0.269142,0.055523,0.741935,6
0.176471,0.148368,0.111498,0.220418,0.104685,0.5,5
0.27451,0.115727,0.170732,0.417633,0.206478,0.241935,7
0.098039,0.145401,0.216028,0.415313,0.155967,0.419355,6
0.098039,0.142433,0.216028,0.408353,0.155774,0.419355,6
0.078431,0.136499,0.142857,0.343387,0.129747,0.451613,6
0.088235,0.11276,0.083624,0.213457,0.170619,0.306452,6
0.137255,0.151335,0.135889,0.285383,0.123193,0.532258,6
0.137255,0.074184,0.156794,0.187935,0.029111,0.741935,6
0.27451,0.074184,0.094077,0.167053,0.084827,0.725806,6
0.343137,0.068249,0.101045,0.180974,0.09813,0.709677,6
0.117647,0.086053,0.094077,0.285383,0.137845,0.612903,7
0.235294,0.050445,0.083624,0.25522,0.088105,0.677419,6
0.117647,0.115727,0.181185,0.294664,0.162907,0.435484,6
0.137255,0.071217,0.080139,0.204176,0.124349,0.532258,7
0.098039,0.071217,0.034843,0.146172,0.069597,0.532258,7
0.117647,0.071217,0.125436,0.134571,0.046848,0.564516,6
0.117647,0.071217,0.083624,0.155452,0.070368,0.693548,7
0.215686,0.068249,0.101045,0.236659,0.034509,0.677419,6
0.205882,0.071217,0.097561,0.243619,0.016002,0.83871,6
0.098039,0.094955,0.1777,0.352668,0.095624,0.354839,6
0.137255,0.089021,0.10453,0.25058,0.124157,0.564516,7
0.068627,0.124629,0.170732,0.301624,0.120494,0.483871,6
0.196078,0.074184,0.163763,0.259861,0.032967,0.83871,7
0.107843,0.106825,0.191638,0.292343,0.121457,0.241935,5
0.137255,0.11276,0.125436,0.285383,0.190669,0.354839,6
0.313725,0.121662,0.170732,0.417633,0.089262,0.548387,6
0.196078,0.062315,0.188153,0.303944,0.063813,0.725806,8
0.27451,0.109792,0.296167,0.491879,0.21766,0.193548,5
0.196078,0.091988,0.094077,0.259861,0.077116,0.66129,7
0.107843,0.106825,0.170732,0.269142,0.119337,0.435484,7
0.137255,0.109792,0.167247,0.341067,0.116638,0.516129,6
0.147059,0.103858,0.139373,0.394432,0.144399,0.419355,6
0.235294,0.083086,0.111498,0.271462,0.055716,0.612903,6
0.156863,0.050445,0.031359,0.157773,0.129169,0.774194,7
0.205882,0.050445,0.114983,0.238979,0.083478,0.693548,6
0.196078,0.050445,0.121951,0.241299,0.082514,0.693548,8
0.294118,0.080119,0.114983,0.190255,0.092346,0.709677,6
0.196078,0.062315,0.114983,0.24594,0.092732,0.693548,6
0.166667,0.115727,0.174216,0.415313,0.166763,0.177419,5
0.176471,0.11276,0.160279,0.410673,0.167534,0.177419,5
0.205882,0.068249,0.142857,0.299304,0.154039,0.419355,6
0.107843,0.097923,0.146341,0.417633,0.114324,0.370968,6
0.245098,0.127596,0.174216,0.403712,0.182379,0.241935,5
0.235294,0.083086,0.080139,0.199536,0.107384,0.5,6
0.372549,0.133531,0.055749,0.310905,0.13129,0.451613,6
0.107843,0.05638,0.111498,0.257541,0.102371,0.516129,5
0.186275,0.04451,0.174216,0.208817,0.103914,0.548387,5
0.098039,0.074184,0.02439,0.197216,0.073453,0.516129,6
0.068627,0.083086,0.041812,0.25522,0.082128,0.354839,6
0.235294,0.094955,0.212544,0.424594,0.179487,0.354839,6
0.147059,0.124629,0.076655,0.236659,0.086563,0.483871,3
0.215686,0.068249,0.10453,0.322506,0.144014,0.564516,7
0.058824,0.080119,0.121951,0.273782,0.127627,0.290323,6
0.156863,0.097923,0.188153,0.343387,0.168691,0.33871,6
0.127451,0.121662,0.101045,0.431555,0.237324,0.129032,6
0.215686,0.065282,0.167247,0.357309,0.046077,0.758065,7
0.284314,0.068249,0.111498,0.475638,0.177174,0.290323,6
0.54902,0.062315,0.055749,0.155452,0.040293,0.790323,4
0.196078,0.151335,0.097561,0.315545,0.286293,0.080645,5
0.205882,0.148368,0.090592,0.167053,0.062657,0.758065,8
0.196078,0.050445,0.069686,0.222738,0.036437,0.822581,8
0.098039,0.124629,0.160279,0.341067,0.238288,0.177419,5
0.235294,0.074184,0.055749,0.262181,0.086563,0.725806,6
0.088235,0.11276,0.156794,0.341067,0.237902,0.177419,6
0.156863,0.089021,0.212544,0.354988,0.128012,0.516129,6
0.098039,0.11276,0.149826,0.345708,0.238095,0.177419,6
0.205882,0.103858,0.135889,0.25058,0.085213,0.564516,5
0.171569,0.083086,0.097561,0.178654,0.023713,0.790323,7
0.254902,0.198813,0.059233,0.192575,0.082321,0.725806,6
0.156863,0.074184,0.083624,0.171694,0.041835,0.693548,6
0.156863,0.094955,0.062718,0.204176,0.103142,0.548387,6
0.313725,0.127596,0.076655,0.241299,0.166763,0.225806,5
0.215686,0.142433,0.219512,0.49884,0.240023,0.177419,5
0.088235,0.091988,0.114983,0.225058,0.060729,0.645161,5
0.166667,0.091988,0.101045,0.236659,0.089262,0.5,5
0.186275,0.077151,0.041812,0.204176,0.066898,0.612903,7
0.078431,0.097923,0.118467,0.225058,0.065356,0.548387,6
0.215686,0.142433,0.219512,0.49884,0.240023,0.177419,5
0.068627,0.071217,0.198606,0.276102,0.092732,0.66129,8
0.254902,0.142433,0.111498,0.392111,0.162522,0.387097,6
0.088235,0.103858,0.108014,0.206497,0.159051,0.193548,6
0.382353,0.074184,0.094077,0.290023,0.066512,0.806452,7
0.127451,0.059347,0.142857,0.225058,0.077309,0.564516,7
0.156863,0.11276,0.038328,0.290023,0.174475,0.322581,5
0.254902,0.086053,0.073171,0.185615,0.106998,0.5,6
0.45098,0.071217,0.132404,0.227378,0.039907,0.709677,5
0.147059,0.065282,0.094077,0.178654,0.04145,0.677419,6
0.303922,0.097923,0.202091,0.37819,0.077694,0.419355,5
0.02451,0.083086,0.184669,0.315545,0.078851,0.5,7
0.235294,0.053412,0.052265,0.264501,0.043378,0.951613,7
0.137255,0.139466,0.229965,0.310905,0.215732,0.193548,6
0.107843,0.136499,0.135889,0.218097,0.15828,0.403226,6
0.156863,0.097923,0.358885,0.394432,0.092153,0.532258,8
0.088235,0.091988,0.125436,0.236659,0.055716,0.790323,6
0.215686,0.077151,0.132404,0.225058,0.039136,0.790323,7
0.205882,0.109792,0.174216,0.37587,0.159244,0.258065,5
0.107843,0.091988,0.135889,0.229698,0.055716,0.790323,6
0.156863,0.11276,0.181185,0.487239,0.198766,0.129032,5
